id,total_price,shipping_price,cart,,,,payment_method,order_datetime,delivery_datetime,,vip_flag,admin_short,fulfilled,order_source,subtotal_price,total_discounts,is_delivery,is_gift,has_custom,is_post,transport,edited,is_corporate,promo_code
10073,2359,59,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""y97li7qj3x"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""5ncdfv7x6hi"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":1,""extra"":"""",""title"":""Large box of 12""}],""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-12 14:45:01.513897+00,2021-02-13 03:00:00+00,,vip,Kung,t,line,2300,,t,f,f,f,bike,f,f,
8591,150,0,"{""pbj"":1}",,,,cash,2021-01-26 12:40:19.36959+00,2021-01-26 07:00:00+00,,no,Kampu,t,shop,150,,f,f,f,f,bike,f,f,
9579,950,0,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-06 15:01:05.484916+00,2021-01-23 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
7658,2938,438,"{""kiss-2lb"":1}",,,,qr,2020-12-31 16:45:22.084572+00,2021-01-01 09:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9465,1311,161,"{""strawcheese"":1,""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-06 13:53:09.251028+00,2021-01-22 13:00:00+00,,vip,unkwn,t,,,,f,f,f,f,,f,f,
9990,690,0,"{""strawcheese"":1,""heart-S&redvelvet.pink"":1}",,,,cash,2021-02-11 11:32:29.880412+00,2021-02-14 03:00:00+00,,no,Kampu,t,shop,690,,f,f,f,f,bike,f,f,
9991,1620,180,"{""heart-set&redvelvet,ganache.pinkgold"":1,""heart-S&ganache.gold"":1}",,,,qr,2021-02-11 11:44:02.437828+00,2021-02-14 10:00:00+00,,no,Gyan,t,ig,1440,,t,f,f,f,car,f,f,
10074,1270,170,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-12 15:20:15.666731+00,2021-02-14 13:00:00+00,,no,Fa,t,ig,1100,,t,f,f,f,car,t,f,
8592,200,0,"{""strawcheese"":1}",,,,cash,2021-01-26 12:40:45.763317+00,2021-01-26 07:00:00+00,,no,Kampu,t,shop,200,,f,f,f,f,bike,f,f,
9580,2240,50,"{""deathchoc"":6,""redvelvet"":2,""hella"":2,""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""BABY OG"":3,""SEXY BACK"":1,""MAMA OG"":1,""id"":""76zyuk6pwrr"",""price"":450}],""ferrero_slice"":1}",,,,qr,2021-02-06 15:01:31.357747+00,2021-01-23 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
3020,2500,0,"{""chocpudding-2lb"":1}",,,,,2020-08-08 13:28:46.220776+00,2020-08-08 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
6235,1760,0,"{""berry_slice"":2,""kiss_slice"":1,""ferrero_slice"":5}",,,,qr,2020-12-03 14:36:37.083975+00,2020-12-04 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8765,1100,0,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-30 04:11:15.53404+00,2021-02-14 09:00:00+00,,no,VP,t,line,1100,,f,f,f,f,car,t,f,
8593,1673,173,"{""ferrero-1lb"":1}",,,,qr,2021-01-26 12:42:50.142907+00,2021-01-27 11:30:00+00,,no,Kung,t,line,1500,,t,f,f,f,car,f,f,
9581,1800,0,"{""custom"":[{""title"":""1 lb banana Nutella ladyinpink"",""price"":1800,""quantity"":1,""id"":""rp5fyrwo47k""}]}",,,,qr,2021-02-06 15:01:50.059487+00,2021-01-23 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
8546,804,184,"{""heart-S&redvelvet.pink"":1,""custom"":[{""title"":""กล่องใสใหญ่"",""price"":100,""quantity"":1,""id"":""2yhqqhhvbwy""},{""title"":""ค้อน"",""price"":30,""quantity"":1,""id"":""dl20pe08xe6""}]}",,,,qr,2021-01-25 16:24:36.114748+00,2021-02-13 06:00:00+00,,no,Gyan,t,line,620,,t,f,f,f,car,f,f,
10076,674,74,"{""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""afututxp3ap"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":5,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-02-12 15:31:17.127032+00,2021-02-13 03:00:00+00,,no,Kung,t,ig,600,,t,f,f,f,bike,f,f,
9992,490,0,"{""heart-S&redvelvet.pink"":1}",,,,qr,2021-02-11 11:47:18.340818+00,2021-02-14 05:00:00+00,,no,Kung,t,ig,490,,f,f,f,f,bike,f,f,
9582,1367,217,"{""strawcheese"":1,""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-06 15:02:07.050907+00,2021-01-21 04:00:00+00,,free,unkwn,t,,,,f,f,f,f,,f,f,
6736,3070,0,"{""xmas-1.5lb&kiss.pink"":1,""coconut_slice"":1}",,,,qr,2020-12-29 13:01:46.924497+00,2021-01-01 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
4346,423,123,"{""deathchoc"":1,""hella"":1}",,,,qr,2020-09-20 10:56:50.879578+00,2020-09-20 11:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9583,1450,0,"{""care"":1}",,,,qr,2021-02-06 15:02:19.343309+00,2021-01-23 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
9993,1202,112,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""0qav3qygizse"",""BAE BROWNIE"":8,""FUDGE BROWNIE BITES"":10,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""0d57sm1hs71"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":3,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-02-11 12:33:55.56912+00,2021-02-15 03:00:00+00,,no,Ja,t,ig,1090,,t,f,f,f,bike,f,f,
9938,595,105,"{""heart-S&ganache.gold"":1}",,,,qr,2021-02-11 01:55:42.950007+00,2021-02-14 08:00:00+00,,no,Ja,t,ig,490,,t,t,f,f,bike,f,f,
6082,219,69,"{""hella"":1}",,,,qr,2020-11-28 12:13:45.595736+00,2020-11-26 03:45:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6248,900,0,"{""deathcake"":1,""redvelvet"":1}",,,,qr,2020-12-17 07:41:54.786702+00,2020-12-02 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
10077,660,150,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""vhxystotsr"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""redvelvet"":1}",,,,qr,2021-02-12 15:48:42.403282+00,2021-02-13 02:00:00+00,,no,Gyan,t,line,510,,t,f,f,f,bike,t,f,
10078,1900,0,"{""heart-set&redvelvet,ganache.pinkgold"":2}",,,,cash,2021-02-12 16:31:15.465521+00,2021-02-13 08:00:00+00,,no,Kampu,t,shop,1900,,f,f,f,f,bike,f,f,
9994,1110,50,"{""strawcheese"":2,""deathchoc"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""k0rv1gqqf49"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",,,,qr,2021-02-11 12:35:52.995862+00,2021-02-14 10:00:00+00,,no,Gyan,t,ig,1060,,t,f,f,f,bike,f,f,
8595,287,137,"{""redvelvet"":1}",,,,qr,2021-01-26 13:28:34.567308+00,2021-01-27 05:00:00+00,,no,Gyan,t,line,150,,t,f,f,f,bike,f,f,
10079,2900,0,"{""rosebouquet"":1,""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-12 16:31:40.074531+00,2021-02-14 08:00:00+00,,no,Kung,f,line,2900,,f,f,t,f,bike,f,f,
9940,950,0,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,cash,2021-02-11 02:25:23.355284+00,2021-02-14 09:00:00+00,,vip,Gyan,t,shop,950,,f,f,f,f,bike,f,f,
9564,544,84,"{""heart-S&redvelvet.pink"":1}",,,,qr,2021-02-06 14:56:19.698905+00,2021-02-12 08:00:00+00,,no,Fa,t,ig,490,30,t,f,f,f,bike,f,f,
8596,1467,217,"{""heart-M&redvelvet.gold"":1}",,,,qr,2021-01-26 13:41:05.21144+00,2021-02-05 04:00:00+00,,no,Kung,t,line,1250,,t,f,f,f,car,f,f,
9995,300,0,"{""cupc"":1,""peanut"":1}",,,,qr,2021-02-11 12:59:46.49837+00,2021-02-12 06:00:00+00,,no,Kung,t,ig,300,,f,f,f,f,bike,f,f,
10080,380,380,{},,,,qr,2021-02-12 16:47:58.334688+00,2021-02-14 10:00:00+00,,no,Kung,f,line,0,,t,f,f,f,car,f,f,
9996,381,81,"{""valrhona"":2}",,,,qr,2021-02-11 13:22:30.264569+00,2021-02-11 13:30:00+00,,no,Gyan,t,line,300,,t,f,f,f,bike,f,f,
8597,929,69,"{""pbj"":1,""cupc"":1,""strawcheese"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""4fzuq5f60y8"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",,,,qr,2021-01-26 13:58:38.769816+00,2021-01-27 05:00:00+00,,no,Gyan,t,line,860,,t,f,f,f,bike,f,f,
6237,750,0,"{""cupc"":5}",,,,qr,2020-12-03 14:37:07.868562+00,2020-12-04 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
9997,490,0,"{""heart-S&ganache.pink"":1}",,,,qr,2021-02-11 13:47:39.117061+00,2021-02-13 11:00:00+00,,no,Gyan,t,ig,490,,f,f,f,f,bike,f,f,
10081,1140,190,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-13 01:52:00.646663+00,2021-02-14 03:00:00+00,,no,Look,t,line,950,,t,f,t,f,car,f,f,
8598,1299,349,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-26 14:06:12.34366+00,2021-01-27 08:00:00+00,,no,Gyan,t,line,950,,t,f,f,f,car,f,f,
9998,227,77,"{""deathchoc"":1}",,,,qr,2021-02-11 13:52:00.640601+00,2021-02-11 14:00:00+00,,no,Gyan,t,line,150,,t,f,f,f,bike,f,f,
8599,1145,195,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-26 14:23:47.922335+00,2021-01-28 05:30:00+00,,no,Gyan,t,line,950,,t,f,f,f,car,f,f,
9588,1320,170,"{""heart-set&redvelvet,ganache.pinkgold"":1,""strawcheese"":1}",,,,qr,2021-02-06 15:03:37.387084+00,2021-01-24 04:00:00+00,,free,unkwn,t,,,,f,f,f,f,,f,f,
10082,580,90,"{""heart-S&redvelvet.pink"":1}",,,,qr,2021-02-13 02:22:41.830647+00,2021-02-14 04:00:00+00,,no,Look,t,line,490,,t,f,t,f,bike,f,f,
1955,0,,{},,,,,2020-07-28 14:57:52.857971+00,2020-06-20 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
7385,1350,370,"{""xmas-0.75lb&ganache.green"":1}",,,,qr,2020-12-31 06:55:20.592979+00,2020-12-18 04:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9999,1130,180,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-11 14:15:03.437848+00,2021-02-13 10:00:00+00,,no,Ja,t,ig,950,,t,f,f,f,car,f,f,
10083,590,0,"{""heart-S&redvelvet.pink"":1,""custom"":[{""title"":""ค่ากล่อง"",""price"":100,""quantity"":1,""id"":""rklcr9oajgb""}]}",,,,qr,2021-02-13 02:27:52.925992+00,2021-02-14 07:00:00+00,,no,Ja,t,fb,590,,f,f,f,f,bike,f,f,
9943,1330,380,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-11 03:31:31.451024+00,2021-02-14 07:00:00+00,,no,Amy,t,line,950,,t,f,f,f,car,f,f,
9589,1150,0,"{""strawcheese"":1,""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-06 15:03:52.087409+00,2021-01-24 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
6356,1500,0,"{""carrot-1lb"":1}",,,,qr,2020-12-18 17:30:46.23746+00,2020-12-20 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
6394,2250,0,"{""xmas-1.5lb&chocnutella.green"":1}",,,,qr,2020-12-19 07:38:33.13163+00,2020-12-24 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
10084,1150,200,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-13 02:53:20.226319+00,2021-02-13 12:00:00+00,,no,Look,t,line,950,,t,f,t,f,car,f,f,
8601,1189,239,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-26 15:08:25.94914+00,2021-02-11 04:00:00+00,,no,Gyan,t,line,950,,t,f,f,f,car,f,f,
10000,1110,160,"{""heart-set&redvelvet,ganache.pinkgold"":1,""blackout-2lb#flower"":0}",,,,qr,2021-02-11 14:52:15.800736+00,2021-02-12 04:00:00+00,,no,Fa,t,ig,950,,t,f,f,f,car,f,f,
9590,3011,261,"{""custom"":[{""title"":""1 lb blackout ladyinpink"",""price"":1800,""quantity"":1,""id"":""qi1qixsu1dh""}],""heart-set&redvelvet,redvelvet.pinkgold"":1}",,,,qr,2021-02-06 15:04:48.996157+00,2021-01-24 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
6242,518,68,"{""salt"":1,""redvelvet"":2}",,,,qr,2020-12-17 07:35:56.731736+00,2020-12-01 11:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
10085,1140,190,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-13 02:59:06.16459+00,2021-02-13 11:00:00+00,,no,Look,t,line,950,,t,f,t,f,car,f,f,
10001,490,0,"{""heart-S&redvelvet.pink"":1}",,,,qr,2021-02-11 15:12:38.492508+00,2021-02-14 09:00:00+00,,no,Fa,t,line,490,,f,f,t,f,bike,f,f,
8602,936,186,"{""custom"":[{""title"":""1 lb Cup C cookie cake"",""price"":750,""quantity"":1,""id"":""m3ca9jqe2s""}]}",,,,qr,2021-01-26 15:12:36.118642+00,2021-02-05 05:00:00+00,,no,Gyan,t,ig,750,,t,f,f,f,bike,f,f,
9591,1250,0,"{""heart-M&redvelvet.pink"":1}",,,,qr,2021-02-06 15:05:18.094134+00,2021-01-24 05:30:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
6395,1900,0,"{""xmas-0.75lb&banana.green"":1,""xmas-0.75lb&ganache.green"":1}",,,,qr,2020-12-19 07:39:00.214641+00,2020-12-25 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
6393,2250,0,"{""xmas-1.5lb&carrot.green"":1}",,,,qr,2020-12-19 07:38:04.219499+00,2020-12-24 06:00:00+00,,free,unkwn,t,,,,f,f,f,f,unkwn,f,f,
6261,680,0,"{""banana_slice"":1,""chocpudding_slice"":1,""kiss_slice"":1}",,,,qr,2020-12-17 07:52:33.429869+00,2020-12-02 09:30:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
4544,1249,99,"{""kiss_slice"":1,""ferrero_slice"":1,""chocpudding_slice"":1,""cupc"":1,""pbj"":1,""deathchoc"":1}",,,,qr,2020-09-29 14:40:27.046154+00,2020-09-27 02:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
10002,636,146,"{""heart-S&redvelvet.pink"":0,""heart-S&ganache.pink"":1}",,,,qr,2021-02-11 15:17:12.688813+00,2021-02-14 10:00:00+00,,no,Gyan,t,ig,490,,t,f,f,f,bike,f,f,
10087,1350,250,"{""heart-set&redvelvet,ganache.pinkgold"":1,""custom"":[{""title"":""เพิ่มราคา"",""price"":150,""quantity"":1,""id"":""6fttlkz5rpl""}]}",,,,qr,2021-02-13 03:10:45.358487+00,2021-02-14 06:00:00+00,,no,Gyan,t,line,1100,,t,f,f,f,car,f,f,
8604,604,244,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""awe5d7swj2f"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",,,,qr,2021-01-27 01:19:21.735751+00,2021-01-27 02:00:00+00,,no,Gyan,t,line,360,,t,f,f,f,bike,f,f,
10003,1130,180,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-11 15:49:54.962332+00,2021-02-14 07:00:00+00,,no,Gyan,t,ig,950,,t,f,f,f,car,f,f,
10088,1520,170,"{""heart-set&redvelvet,redvelvet.pinkgold"":1,""strawcheese"":2}",,,,qr,2021-02-13 04:27:43.904002+00,2021-02-13 05:00:00+00,,vip,Kung,t,ig,1350,,t,f,f,f,car,f,f,
8605,1805,305,"{""chocpudding-1lb"":1}",,,,qr,2021-01-27 01:32:36.950177+00,2021-01-27 07:00:00+00,,no,Gyan,t,line,1500,,t,f,f,f,car,f,f,
9946,1027,77,"{""hella"":2,""salt"":1,""deathchoc"":1,""redvelvet"":1,""strawcheese"":1}",,,,qr,2021-02-11 04:01:03.905822+00,2021-02-11 05:00:00+00,,no,Kung,t,line,950,,t,f,f,f,bike,f,f,
9594,2429,239,"{""coconut-1lb"":1,""cupc"":1,""deathchoc"":1,""redvelvet"":1,""salt"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""xitlpm0wr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",,,,qr,2021-02-06 15:06:54.253142+00,2021-01-24 11:00:00+00,,vip,unkwn,t,,,,f,f,f,f,,f,f,
10004,600,0,"{""salt"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""in2x8ncxl4"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-02-11 15:58:01.67925+00,2021-02-12 02:00:00+00,,no,Gyan,t,line,600,,f,f,f,f,bike,f,f,
6448,1145,195,"{""xmas-0.75lb&chocnutella.pink"":1}",,,,qr,2020-12-19 09:53:58.33443+00,2020-12-25 04:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3977,1500,0,"{""coconut-1lb"":1}",,,,qr,2020-09-06 10:07:04.11954+00,2020-09-06 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
10005,751,61,"{""heart-S&ganache.pink"":1,""strawcheese"":1}",,,,qr,2021-02-11 16:06:26.229634+00,2021-02-13 06:00:00+00,,no,Amy,t,line,690,,t,f,f,f,bike,f,f,
8606,2500,0,"{""coconut-2lb"":1}",,,,qr,2021-01-27 01:38:50.511744+00,2021-01-29 02:00:00+00,,no,Kung,t,ig,2500,,f,f,f,f,bike,f,f,
9595,1450,0,"{""pbj"":0,""deathchoc"":0,""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""id"":""buk0965vn96"",""price"":360}],""cake"":[],""care"":1}",,,,qr,2021-02-06 15:07:04.825696+00,2021-01-25 08:00:00+00,,vip,unkwn,t,,,,f,f,f,f,,f,f,
6430,2456,206,"{""xmas-1.5lb&ganache.green"":1}",,,,qr,2020-12-19 09:38:09.232001+00,2020-12-23 02:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
10006,2190,240,"{""heart-L&redvelvet.pink"":0,""heart-L&ganache.pink"":1}",,,,qr,2021-02-11 16:29:17.365191+00,2021-02-13 05:00:00+00,,no,Ja,t,line,1950,,t,f,f,f,car,f,f,
10090,1150,200,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-13 04:56:07.476761+00,2021-02-13 10:00:00+00,,no,Amy,t,line,950,,t,f,f,f,car,f,f,
8555,2222,272,"{""heart-L&redvelvet.pink"":1}",,,,qr,2021-01-26 03:22:29.702798+00,2021-01-29 05:30:00+00,,no,Gyan,t,line,1950,,t,f,f,f,car,f,f,
9596,1450,0,"{""brownie"":[{""quantity"":0,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""102lnxcacwme"",""price"":360}],""hella"":0,""chocpudding_slice"":0,""care"":1}",,,,qr,2021-02-06 15:07:23.375345+00,2021-01-25 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
6494,950,0,"{""xmas-0.75lb&chocnutella.green"":1}",,,,qr,2020-12-21 07:02:53.06669+00,2020-12-23 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
9391,5050,150,"{""heart-S&redvelvet.pink"":10}",,,,qr,2021-02-06 11:57:16.599114+00,2021-02-14 04:00:00+00,,no,Gyan,t,line,4900,,t,f,f,f,car,f,f,
9036,4200,400,"{""heart-L&ganache.gold"":1,""rosebouquet"":1}",,,,qr,2021-02-04 05:30:01.585451+00,2021-02-14 05:00:00+00,,no,Gyan,t,line,3900,100,t,f,f,f,car,f,f,
9043,1093,143,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-04 06:06:16.528388+00,2021-02-14 05:00:00+00,,no,Amy,t,line,950,,t,f,f,f,bike,f,f,
8283,1940,240,"{""heart-set&redvelvet,ganache.pinkgold"":1,""pbj"":1,""hella"":1,""cupc"":1,""deathchoc"":1}",,,,qr,2021-01-21 05:50:53.342749+00,2021-02-18 11:00:00+00,,vip,Gyan,t,line,1700,,t,f,f,f,car,t,f,
9597,1450,0,"{""cookie"":[{""quantity"":0,""count"":5,""title"":""Box of 5 cookie"",""CORNFLAKE MARSHMALLOW"":1,""MAMA OG"":1,""SEXY BACK"":1,""TRIPLE C"":1,""MRS CLAUS OATMEAL COOKIE"":1,""PISTACHIO CRANBERRY"":1,""id"":""v5lj3o8nx4l"",""price"":540}],""salt"":0,""care"":1}",,,,qr,2021-02-06 15:07:34.621599+00,2021-01-25 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
4019,1650,0,"{""chocpudding-1lb#dearest"":1}",,,,qr,2020-09-09 04:33:19.035422+00,2020-09-09 06:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
9110,1140,190,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-05 02:28:37.253889+00,2021-02-14 03:00:00+00,,no,Gyan,t,line,950,,t,f,f,f,car,f,f,
9140,577,87,"{""rosebouquet"":0,""heart-S&ganache.gold"":1}",,,,qr,2021-02-05 05:03:28.381427+00,2021-02-14 05:00:00+00,,no,Amy,t,line,490,,t,f,f,f,bike,f,f,
9143,1500,250,"{""heart-set&redvelvet,ganache.pinkgold"":1,""hella"":1,""pbj"":1}",,,,qr,2021-02-05 05:39:21.921375+00,2021-02-14 03:00:00+00,,no,Kung,t,line,1250,,t,f,f,f,car,f,f,
9162,595,105,"{""heart-S&ganache.gold"":1}",,,,qr,2021-02-05 07:15:36.691077+00,2021-02-14 02:00:00+00,,no,Kung,t,line,490,,t,f,f,f,bike,f,f,
9209,1340,390,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-05 11:15:50.582396+00,2021-02-14 10:00:00+00,,no,Amy,t,line,950,,t,f,f,f,car,f,f,
8385,1376,426,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-22 14:00:01.478285+00,2021-02-14 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
8392,2150,250,"{""heart-set&redvelvet,ganache.pinkgold"":2}",,,,qr,2021-01-22 15:06:19.062454+00,2021-02-14 04:00:00+00,,no,Gyan,t,line,1900,,t,f,f,f,car,f,f,
8407,1222,272,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-01-23 04:47:16.484673+00,2021-02-14 10:30:00+00,,no,Kung,t,line,950,,t,f,f,f,car,f,f,
8608,464,64,"{""strawcheese"":2}",,,,qr,2021-01-27 03:17:04.684657+00,2021-01-27 09:00:00+00,,no,Kung,t,line,400,,t,f,f,f,bike,f,f,
6528,950,0,"{""xmas-0.75lb&ganache.green"":1}",,,,qr,2020-12-21 16:50:52.578297+00,2020-12-25 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8467,2661,261,"{""rosebouquet"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""qpaip0h4e0j"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-23 16:05:17.617082+00,2021-02-14 03:00:00+00,,no,Kung,t,ig,2400,,t,f,f,f,car,f,f,
8312,636,146,"{""heart-S&ganache,dark.pink"":1}",,,,qr,2021-01-21 12:30:10.360951+00,2021-02-14 08:00:00+00,,no,Kung,t,line,490,,t,f,f,f,bike,f,f,
8388,2167,217,"{""heart-L&redvelvet.pink"":1}",,,,qr,2021-01-22 14:04:00.949006+00,2021-02-14 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
